Geography,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate,City,State,Region,Division
"Tangipahoa Parish, Louisiana",599.0,250.0,489.9,39927,128755.0,22.5,62.13350938,1,53.55000000000001,33.0,35.6,2.68,44.4,14.7,25.3,40.977034120734906,5.3,35.6,13.4,54.9,10.7,55.4,41.4,36.4,38.7,23.6,67.09114961,24.78542709025,0.765822482,0.362590249,45.4565442,3.432793045,207.1,1456,18,2,8
"Caswell County, North Carolina",152.0,60.0,487.1,42730,22941.0,19.9,0.0,3,44.9,42.8,47.1,2.55,48.4,20.9,29.8,40.977034120734906,7.5,35.3,7.6,48.2,10.9,57.8,40.2,35.6,44.5,23.5,62.68663157,24.78542709025,0.453093985,1.76490895,49.59658829,6.018822499,188.2,247,33,2,6
"Norton city, Virginia",22.0,9.0,461.0,31620,3939.0,21.6,209.76802446875,9,39.3,44.3,37.0,2.21,43.1,25.3,20.3,40.977034120734906,15.2,19.4,14.3,55.1,11.1,59.8,45.3,37.7,42.5,24.2,87.52183679,3.419016721,2.680286200625,1.472423259,32.64161526,3.938223938,197.3,1069,46,2,6
"Antelope County, Nebraska",46.0,16.0,472.7,50919,6414.0,14.0,0.0,5,46.5,44.2,48.1,2.27,66.0,11.2,19.6,40.977034120734906,5.7,33.1,12.8,63.4,1.6,76.0,58.1,38.1,31.0,12.2,98.18069689,0.123342584,0.277520814,0.493370336,60.12052464,8.048993876,139.0,40,27,0,7
"Sonoma County, California",1192.5,329.875,463.4,66949,153227.875,11.3,209.76802446875,8,40.8,39.2,42.6,2.59,47.2,13.2,28.0,40.977034120734906,6.4,19.9,21.4,59.5,8.1,69.2,48.45377358490566,45.1,32.1,16.7,77.25732107,1.561572116,2.680286200625,5.051674124625,46.97095568,5.065070552,163.1,1382,4,3,5
"Chelan County, Washington",399.0,144.0,451.5,49174,75644.0,14.0,209.76802446875,5,39.3,37.7,41.2,2.7,52.3,24.1,33.3,40.977034120734906,5.0,30.1,15.2,56.8,7.5,64.3,48.45377358490566,32.6,38.0,16.8,90.10192952,0.45780764,0.795777398,5.051674124625,52.98314358,4.217134885,154.7,276,47,3,5
"Warren County, Indiana",49.0,20.0,456.2,55925,8269.0,9.9,0.0,7,44.1,43.5,44.5,2.5,60.2,23.1,37.6,33.2,6.1,43.8,12.4,59.7,5.5,77.8,59.7,51.6,31.5,13.7,98.08772559,0.561730608,0.095613721,0.239034301,60.2118003,7.88863109,177.2,1570,14,0,0
"Chippewa County, Michigan",187.0,79.0,414.6,38989,38033.0,19.9,0.0,1,39.0,38.5,40.0,2.46,45.0,12.4,30.4,40.977034120734906,6.3,37.8,11.8,46.3,11.7,65.2,46.0,40.3,40.2,20.2,71.56481625,6.69413777,0.904473125,0.251386513,48.96763592,5.803003309,170.7,288,22,0,0
"New London County, Connecticut",1192.5,329.875,490.4,65813,153227.875,11.1,209.76802446875,8,40.7,38.7,42.5,2.45,48.7,8.7,37.2,40.977034120734906,10.8,31.2,17.7,59.5,8.3,74.1,48.45377358490566,49.9,33.7,17.5,81.46860186,5.61707268,2.680286200625,3.186119296,48.23231138,4.578351666,162.6,1046,6,1,4
"Caribou County, Idaho",35.0,15.0,431.8,55770,6770.0,11.5,0.0,7,36.8,36.1,37.5,0.0257,66.1,9.8,30.9,40.977034120734906,3.7,35.5,14.6,62.2,1.5,78.4,60.1,51.8,28.3,11.6,98.38425382,0.102820212,0.161574618,1.086956522,64.00613968,5.12455516,184.5,233,12,3,3
"Boyd County, Kentucky",332.0,130.0,525.0,40224,48325.0,23.1,209.76802446875,1,41.9,40.5,43.4,2.41,51.7,22.2,32.7,40.977034120734906,3.6,35.9,10.3,46.3,10.5,61.7,43.3,40.2,42.4,23.0,94.74415847,2.727068299,0.400678701,0.130833861,50.45658567,4.636200208,198.2,160,17,2,1
"Roane County, West Virginia",89.0,41.0,449.2,33041,14435.0,23.1,0.0,9,44.2,43.2,45.0,2.48,53.9,26.0,45.8,40.977034120734906,10.0,46.5,8.2,41.3,8.9,51.6,36.0,32.9,51.8,32.6,97.9365947,0.020497404,0.12981689,0.204974037,52.19686649,2.353331124,204.0,1262,48,2,6
"Allamakee County, Iowa",86.0,30.0,428.5,45229,13886.0,12.4,144.0299582,4,45.1,44.0,45.9,2.26,61.1,9.4,39.2,39.6,11.7,42.1,11.6,61.4,6.0,72.2,52.9,43.5,35.2,15.5,96.67140825,0.704125178,0.277382646,0.327169275,55.70436508,8.380520951,142.4,19,15,0,7
"Talbot County, Maryland",280.0,111.0,454.6,54836,37512.0,11.7,209.76802446875,7,49.0,48.2,49.6,2.3,54.0,16.1,39.3,28.7,15.849999999999998,27.9,18.2,55.8,6.7,72.1,48.2,38.4,40.1,16.2,82.23233419,11.88655785,1.481520675,0.703722321,50.68079601,3.328451604,161.9,1450,20,2,6
"Washita County, Oklahoma",65.0,29.0,442.3,47391,11661.0,13.9,0.0,4,38.8,37.2,39.8,2.46,60.5,34.1,31.7,40.977034120734906,7.8,40.0,15.0,57.0,3.5,67.3,55.4,46.7,30.9,18.2,90.52279166,0.051506567,0.163104129,2.000171689,57.19827586,5.586592179,186.9,1579,36,2,8
"Hutchinson County, South Dakota",49.0,18.0,430.4,48879,7301.0,13.2,0.0,5,45.6,44.0,46.8,2.23,57.3,26.4,28.8,40.977034120734906,4.9,32.9,19.0,65.0,3.0,75.5,55.9,41.0,34.9,16.0,96.3188486,0.19374481,0.05535566,0.359811791,55.33650578,7.142857143,130.4,712,41,0,7
"Webster County, Iowa",234.0,86.0,486.3,43490,37071.0,16.3,209.76802446875,3,39.7,36.4,42.8,2.27,45.5,10.9,24.6,40.977034120734906,4.7,32.5,13.5,55.6,8.4,68.9,50.7,44.6,39.0,19.7,91.92385038,4.300844617,1.088617777,0.740045583,44.12405147,6.438050191,169.2,1591,15,0,7
"Wadena County, Minnesota",1192.5,41.0,453.5494221,41909,13875.0,15.8,0.0,2,43.3,41.6,44.7,2.35,52.2,22.3,27.7,40.977034120734906,3.9,39.3,8.8,54.2,5.2,62.5,42.6,34.6,47.7,25.1,96.39508685,0.952104077,0.581437604,0.181699251,47.68200247,5.574778931,187.9,1552,23,0,7
"Pulaski County, Virginia",189.0,91.0,390.6,46186,34332.0,14.7,0.0,4,45.2,43.9,47.1,2.3,53.5,9.9,34.6,40.977034120734906,5.3,34.2,11.4,53.6,7.4,69.3,48.45377358490566,47.1,35.5,16.7,92.09047729,5.832947173,0.133225209,0.327270621,50.35228128,6.174957118,185.8,1213,46,2,6
"Arkansas County, Arkansas",116.0,51.0,468.1,36409,18433.0,20.4,0.0,0,41.4,40.5,41.7,2.39,49.8,20.3,39.8,33.6,6.4,42.5,8.3,54.3,8.3,52.0,37.9,30.1,47.3,29.8,72.38268112,24.78542709025,0.448454434,0.224227217,46.13199018,7.128810226,201.7,50,3,2,8
"Caldwell County, Missouri",62.0,26.0,508.2,43111,9014.0,16.2,0.0,3,42.3,41.4,43.5,2.39,58.6,33.0,37.0,40.977034120734906,1.3,44.0,13.4,54.6,5.2,70.1,54.5,46.2,33.7,16.6,96.62005945,0.759660905,0.253220302,0.308268193,55.45087483,7.368995633,199.3,213,25,0,7
"Sabine County, Texas",81.0,38.0,423.1,35701,10368.0,19.0,0.0,0,50.4,50.6,50.2,2.73,49.5,21.1,44.6,40.977034120734906,0.0,44.8,7.7,33.9,12.1,47.7,48.45377358490566,18.6,51.5,24.8,90.24904215,8.783524904,0.143678161,0.172413793,51.19894598,5.158324821,199.9,1290,43,2,8
"Greer County, Oklahoma",35.0,14.0,442.7,34872,6070.0,25.2,0.0,0,41.3,39.6,46.2,2.3,45.0,28.1,31.8,38.8,1.3,37.0,10.0,46.2,4.4,61.4,39.7,34.7,38.6,16.4,79.09105771,7.209416381,0.049043649,5.051674124625,48.9021043,9.37468615325,174.7,609,36,2,8
"Daviess County, Missouri",47.0,23.0,433.7,41610,8253.0,16.8,0.0,2,40.5,40.4,40.8,2.65,58.1,37.55,28.5,40.977034120734906,1.1,40.5,11.4,53.7,5.7,58.8,40.3,32.8,34.7,15.7,97.42660384,0.894043736,0.060408361,0.132898393,59.99343617,7.483794932,206.3,399,25,0,7
"Merced County, California",877.0,329.875,415.9,43818,153227.875,24.8,29.80015273,3,30.4,29.6,31.0,3.0199999999999996,45.8,13.8,29.0,40.977034120734906,3.6,24.8,8.7,49.8,15.999999999999998,48.0,38.4,33.2,44.4,32.3,61.17475415,3.418155636,2.680286200625,5.051674124625,50.89713227,6.393691516,162.9,968,4,3,5
"St. Helena Parish, Louisiana",61.0,28.0,461.5,35004,10567.0,24.0,0.0,0,39.2,37.1,41.2,2.59,42.3,26.3,27.5,40.977034120734906,5.0,45.7,5.6,42.0,14.4,44.6,31.2,28.5,47.8,26.8,44.56461453,24.78542709025,0.0,0.009243853,42.29000242,3.087986464,212.5,1396,18,2,8
"Coshocton County, Ohio",214.0,96.0,459.8,41547,36569.0,18.1,0.0,2,41.5,40.2,43.1,2.53,54.8,20.7,39.2,34.1,5.9,50.3,8.5,53.6,7.8,63.4,47.0,41.5,36.7,19.7,96.95022329,1.06197582,0.383945104,0.125258686,54.97035228,5.832147937,203.0,355,35,0,0
"Cortland County, New York",282.0,100.0,522.0,48357,48494.0,13.8,41.24221553,5,36.1,35.7,36.4,2.54,42.2,3.5,18.1,40.977034120734906,7.2,34.7,13.4,59.6,6.1,75.3,59.5,54.3,31.6,15.4,94.28868544,1.765797362,0.913484085,0.776869278,45.19096738,3.084671073,181.4,354,32,1,2
"Centre County, Pennsylvania",626.0,208.0,442.6,51573,153227.875,17.9,209.76802446875,6,30.3,29.3,31.8,2.47,40.6,3.7,23.5,40.977034120734906,10.9,31.6,21.7,55.2,5.1,83.5,69.8,59.5,21.4,8.4,88.37558531,3.841645388,2.680286200625,0.500560755,46.5592921,3.704047746,142.4,255,38,1,2
"Graham County, North Carolina",51.0,20.0,405.8,33824,8616.0,20.6,209.76802446875,9,44.6,42.0,45.9,2.63,55.9,32.0,34.2,40.977034120734906,2.2,34.9,9.7,41.5,11.1,49.8,33.1,28.2,43.9,22.5,88.6091954,0.540229885,0.0,0.83908046,57.63697582,1.998889506,160.7,585,33,2,6
"Daniels County, Montana",13.0,6.0,444.0,47376,1760.0,10.8,0.0,4,50.3,46.0,54.3,1.99,57.2,14.4,44.0,40.977034120734906,0.0,31.2,17.6,54.15264248704664,2.6,78.8,58.5,42.0,33.5,11.7,98.17974972,0.0,0.170648464,0.910125142,48.15242494,7.560137457,197.5,391,26,3,3
"Jasper County, Texas",202.0,86.0,448.1,41017,35506.0,17.7,0.0,2,40.6,40.0,41.5,2.83,50.4,20.5,42.8,40.977034120734906,1.2,44.0,7.0,44.5,11.4,56.3,48.45377358490566,32.6,39.0,20.2,79.31111608,16.27711921,0.366249161,1.948669202,52.48578392,3.4164859,188.9,743,43,2,8
"Schley County, Georgia",19.0,8.0,358.0,39601,5168.0,20.1,0.0,1,38.4,38.1,38.5,2.7,53.4,15.6,28.3,40.977034120734906,0.0,34.4,9.4,51.0,12.4,51.7,38.1,34.5,38.1,21.1,73.64998029,23.94560505,0.157666535,1.773748522,51.72964343,6.255585344,151.3,1330,10,2,6
"Roane County, Tennessee",379.0,159.0,492.7,43269,52753.0,18.0,0.0,3,46.1,45.3,47.0,2.4,54.7,25.1,34.5,40.977034120734906,4.5,36.6,11.3,46.9,9.8,63.7,48.45377358490566,38.8,42.0,21.9,94.42647004,2.640984162,0.453331327,0.122267785,52.77562023,3.126436782,198.7,1262,42,2,1
"Green County, Wisconsin",187.0,74.0,420.0,53328,37186.0,8.7,0.0,6,42.2,41.3,43.2,2.47,56.7,10.5,40.9,36.1,12.4,39.0,14.8,67.6,3.5,78.2,48.45377358490566,53.9,30.2,13.8,97.19792679,0.296944174,0.639779721,0.410322859,55.2736352,5.46031746,158.4,600,49,0,0
"Carson County, Texas",25.0,11.0,305.1,58425,5969.0,8.6,0.0,7,40.7,40.4,41.1,2.62,58.0,26.7,24.7,40.977034120734906,5.4,28.4,15.4,61.5,1.7,74.1,61.1,55.0,23.4,9.4,95.56690837,1.071193144,0.346077785,0.428477258,58.61317052,6.235912847,136.9,239,43,2,8
"Sagadahoc County, Maine",208.0,82.0,451.7,55630,35149.0,10.5,56.90062306,7,45.2,44.2,46.0,2.26,54.2,11.5,51.8,40.977034120734906,7.6,31.6,20.8,61.3,5.7,69.4,51.2,43.3,39.1,19.0,95.9221475,0.732360652,0.712413086,0.142482617,49.67867575,5.263857504,173.6,1294,19,1,4
"Young County, Texas",106.0,51.0,428.0,41872,18270.0,16.4,0.0,2,41.9,39.7,44.6,2.54,58.1,26.0,40.0,40.977034120734906,5.3,35.9,11.7,57.5,5.6,58.0,48.45377358490566,37.4,31.8,17.2,94.07496317,1.096622838,0.332805936,2.291450707,58.00421644,6.038978864,191.1,1668,43,2,8
"Moniteau County, Missouri",70.0,31.0,409.2,47158,15963.0,13.9,187.9345988,4,38.0,37.8,38.1,2.62,55.3,29.2,33.7,40.977034120734906,5.6,43.4,13.0,54.8,6.7,66.4,52.9,48.7,29.0,14.7,92.9941143,3.898487438,0.101259414,1.06955256,58.55774444,6.768874747,179.9,995,25,0,7
"Fulton County, Arkansas",78.0,35.0,394.1,33347,12204.0,22.6,0.0,9,48.0,46.4,48.7,2.27,62.2,19.8,42.9,36.2,1.0,43.0,7.3,44.9,7.6,55.7,37.1,29.5,48.6,25.6,96.96498691,0.122709424,1.505235602,0.0,58.26415094,8.096280088,175.0,534,3,2,8
"Butler County, Nebraska",47.0,21.0,399.5,54240,8115.0,9.2,0.0,6,44.7,42.1,47.7,2.26,60.8,22.7,24.9,40.977034120734906,2.0,39.9,11.2,65.5,4.2,79.4,59.1,46.5,30.1,10.1,96.82655039,0.641957364,0.557170543,1.138565891,56.49986022,9.37468615325,167.3,203,27,0,7
"Sierra County, New Mexico",100.0,47.0,424.2,29036,11282.0,23.8,0.0,9,53.55000000000001,51.900000000000006,54.849999999999994,2.25,47.9,17.1,51.8,40.977034120734906,3.3,33.7,12.3,39.8,6.8,50.8,48.45377358490566,22.5,57.6,27.8,91.39044339,0.4563065,0.241067585,3.409384417,44.70658208,8.198614319,190.3,1366,31,3,3
"Buncombe County, North Carolina",1192.5,329.875,475.7,47296,153227.875,13.9,209.76802446875,4,41.1,39.5,42.8,2.36,47.8,14.9,26.8,40.977034120734906,10.1,24.7,22.2,57.5,7.0,64.0,49.7,39.4,33.9,18.4,88.71332924,6.567988485,1.082737652,0.604845231,45.6067151,4.175372554,162.7,194,33,2,6
"Shoshone County, Idaho",95.0,44.0,497.6,36577,12432.0,18.9,0.0,0,47.1,46.3,47.7,2.16,55.0,23.1,43.3,40.977034120734906,4.1,36.2,9.7,47.8,11.8,59.9,41.4,35.8,40.0,18.9,95.28279373,0.318192666,0.572746798,0.198870416,49.00210084,8.244897959,225.1,1364,12,3,3
"Sevier County, Utah",93.0,35.0,417.4,48622,20984.0,12.1,0.0,5,34.1,33.7,35.0,2.9,59.6,22.8,33.0,40.977034120734906,3.9,33.7,10.2,55.5,5.9,66.3,50.9,45.5,30.5,14.8,95.25657611,0.378515644,0.201236165,1.346365771,62.82269504,9.37468615325,154.2,1348,44,3,3
"Isanti County, Minnesota",1192.5,72.0,453.5494221,65342,38429.0,7.8,0.0,8,39.5,37.8,40.4,2.68,53.6,13.1,42.5,40.977034120734906,3.5,37.8,12.8,54.15264248704664,7.3,75.0,60.6,54.7,31.1,16.4,95.76457071,0.582306246,0.74420305,0.415186965,55.03236361,5.876216968,177.3,733,23,0,7
"Cassia County, Idaho",81.0,32.0,345.3,45078,23506.0,15.6,0.0,3,31.7,30.9,33.2,2.96,60.1,18.5,41.3,40.977034120734906,1.8,26.9,12.5,59.3,5.7,61.6,49.0,40.5,29.7,16.9,92.31460482,0.188283624,0.342333861,5.051674124625,61.7563373,8.097815193,133.7,245,12,3,3
"Levy County, Florida",296.0,139.0,496.9,37433,39832.0,21.2,0.0,1,46.6,45.4,48.0,0.0253,48.5,22.0,36.1,40.977034120734906,2.9,40.9,7.0,44.1,11.1,46.7,30.8,25.0,47.8,26.3,87.34587278,9.148439266,0.494713844,0.323949675,47.36401134,6.101525381,232.0,869,9,2,6
"Pickens County, Georgia",196.0,68.0,512.6,51047,30309.0,12.3,209.76802446875,6,44.7,44.2,45.5,2.61,62.8,16.9,43.3,40.977034120734906,4.7,30.8,15.9,52.3,8.3,68.0,50.3,41.7,34.5,15.8,95.3463349,1.445864156,0.68930733,1.035642233,63.72496899,5.382482466,176.4,1163,10,2,6
"Warren County, New York",455.0,166.0,511.3,54585,64688.0,13.3,209.76802446875,7,45.2,44.0,46.4,2.4,48.4,12.5,33.8,40.977034120734906,7.1,33.3,15.0,58.6,6.6,72.6,48.45377358490566,49.6,36.5,16.8,96.17367291,1.213562442,0.918993556,0.273089905,47.70792892,3.57092349,177.9,1570,32,1,2
"Missoula County, Montana",463.0,173.0,420.1,44716,114181.0,15.8,209.76802446875,3,34.8,33.9,35.7,2.33,45.2,9.3,26.4,40.977034120734906,9.9,22.7,25.4,64.1,8.2,69.4,48.45377358490566,46.3,26.9,14.3,92.21995963,0.456388547,1.253058964,0.197381348,43.36607756,3.76216968,158.9,989,26,3,3
"Weld County, Colorado",883.0,329.0,389.5,61501,153227.875,10.5,171.8249209,8,53.55000000000001,33.3,34.4,2.8,55.0,14.4,30.9,40.977034120734906,6.1,27.0,17.8,63.1,6.6,69.9,58.6,51.0,27.3,16.3,87.205294,1.069947001,1.347121957,5.051674124625,57.01953465,6.80980854,150.7,1593,5,3,3
"Morris County, New Jersey",1192.5,329.875,488.5,72741,153227.875,5.0,122.1199218,8,42.0,40.8,43.3,2.72,56.7,12.2,25.9,40.977034120734906,15.849999999999998,22.5,26.150000000000002,64.7,6.3,84.0,48.45377358490566,65.8,19.8,7.5,81.55751196,3.206795774,2.680286200625,3.356737964,59.86962292,3.635690867,150.3,1013,30,1,2
"Russell County, Kansas",1192.5,20.0,453.5494221,45443,7039.0,13.3,0.0,4,47.1,43.8,48.5,2.12,58.0,25.2,31.0,40.6,3.2,32.8,13.1,60.7,6.9,70.5,48.4,34.1,39.3,16.0,95.43503148,1.244991414,0.0,0.014310246,52.20747144,9.37468615325,151.9,1287,16,0,7
"Harrison County, Kentucky",113.0,45.0,500.9,41406,18763.0,18.5,0.0,2,41.9,40.2,42.7,2.57,48.8,29.6,37.4,26.2,6.7,42.5,9.1,49.1,8.1,59.2,46.7,42.5,36.7,21.5,94.62676963,2.118189618,0.101887602,1.313813814,48.24438202,3.484486874,196.4,652,17,2,1
"Loudon County, Tennessee",344.0,132.0,467.4,53945,51130.0,13.6,0.0,6,46.5,45.4,47.4,2.49,61.4,13.8,54.3,40.977034120734906,5.6,34.2,15.7,48.1,8.9,65.1,46.0,39.9,40.7,21.4,95.71363157,1.262219037,0.774453005,0.6331004,61.11249938,4.243210863,170.6,892,42,2,1
"Ellis County, Texas",605.0,236.0,436.2,61157,153227.875,11.0,0.0,7,35.7,34.5,36.5,2.95,57.6,16.6,34.4,40.977034120734906,4.9,29.7,14.9,62.7,6.5,65.6,55.2,48.2,24.9,14.4,81.29735512,9.243718881,0.609329038,4.975868787,62.54724327,5.889593045,175.4,478,43,2,8
"Summit County, Ohio",1192.5,329.875,437.5,50453,153227.875,13.4,209.76802446875,5,40.7,39.2,42.1,2.41,47.2,13.5,29.4,40.977034120734906,10.7,32.3,19.4,59.1,8.4,70.9,56.7,52.2,32.3,17.6,79.86830231,14.31049724,2.571205525,0.386455955,45.07926592,4.582141722,178.1,1437,35,0,0
"Aurora County, South Dakota",18.0,7.0,460.2,50896,2733.0,10.8,0.0,5,41.8,39.4,44.0,2.24,61.6,23.0,33.5,40.977034120734906,15.849999999999998,37.1,12.0,63.7,1.9,77.9,48.45377358490566,40.7,29.7,10.6,93.40417735,0.403078051,0.219860755,1.72224258,55.1426102,9.37468615325,158.3,71,41,0,7
"Berkeley County, West Virginia",499.0,215.0,463.1,56737,111901.0,13.2,89.3647063,7,38.4,38.0,38.6,0.0263,51.8,17.0,40.8,32.2,10.0,38.2,12.7,58.7,9.7,70.0,48.45377358490566,49.7,33.1,17.3,87.80122144,7.333247489,1.052205585,0.905963725,51.52350516,4.872468117,206.1,123,48,2,6
"Luzerne County, Pennsylvania",1192.5,329.875,500.0,44222,153227.875,15.8,191.5534356,3,42.9,40.9,44.6,2.39,45.5,12.9,31.3,40.977034120734906,9.9,39.5,13.3,55.6,7.8,70.8,48.45377358490566,47.4,37.1,18.1,89.85894812,3.93883066,1.075305769,3.110014215,44.48372859,5.103967071,181.1,900,38,1,2
"Warren County, New Jersey",623.0,227.0,485.9,71294,106869.0,8.3,28.0717514,8,42.6,41.4,43.7,2.52,54.5,14.6,27.0,40.977034120734906,13.2,34.0,19.7,61.3,9.0,76.9,62.9,58.3,26.3,12.4,89.1518848,4.11560629,2.680286200625,2.343647996,54.94516044,4.839230894,175.1,1570,30,1,2
"Knox County, Maine",284.0,108.0,484.9,50002,39855.0,13.9,209.76802446875,5,47.2,45.3,49.2,2.27,51.5,16.6,44.0,40.977034120734906,7.7,34.8,20.6,54.15264248704664,5.7,64.3,45.4,36.8,40.4,18.6,96.69964504,0.679706971,0.659567505,0.108249629,48.88522854,4.550819672,169.4,812,19,1,4
"Wichita County, Texas",554.0,261.0,403.5,43379,131705.0,19.3,83.51998785,3,34.0,32.1,36.6,2.45,45.0,7.9,39.9,40.977034120734906,5.6,32.4,14.4,52.4,6.1,63.6,48.45377358490566,36.8,33.3,17.3,80.49895042,10.42006108,2.054457134,2.684207734,45.97943305,6.108318631,184.8,1614,43,2,8
"Cleveland County, Oklahoma",1083.0,329.875,458.4,58205,153227.875,12.6,29.14835785,7,33.2,32.2,34.3,2.59,49.1,8.2,23.3,40.977034120734906,9.9,26.6,19.0,62.5,4.9,74.8,61.2,52.3,24.3,12.4,79.06922201,4.52545288,2.680286200625,1.342819064,50.03827713,4.927709813,169.2,315,36,2,8
"Pearl River County, Mississippi",326.0,137.0,495.5,38465,55191.0,19.3,0.0,1,40.7,39.5,41.9,2.61,51.9,14.0,32.2,40.977034120734906,1.1,31.4,9.6,46.2,12.1,55.9,41.9,36.8,37.6,21.3,84.08399159,13.55714182,0.143126314,0.710196391,51.86838785,4.728190104,208.6,1143,24,2,1
"Thomas County, Georgia",248.0,110.0,463.0,36973,45063.0,24.5,209.76802446875,0,39.4,38.2,40.8,2.53,45.8,29.3,32.5,40.977034120734906,7.0,32.7,10.5,49.5,10.5,53.8,40.8,33.8,39.9,23.7,59.8719436,24.78542709025,0.86560771,1.086471533,43.89416163,6.247570929,199.0,1472,10,2,6
"Wake County, North Carolina",1192.5,329.875,451.4,66950,153227.875,11.5,102.5192394,8,35.3,34.3,36.1,2.61,51.6,13.0,21.6,40.977034120734906,15.8,16.8,26.150000000000002,66.0,6.4,75.9,65.8,56.4,20.9,11.3,67.64519953,20.74262899,2.680286200625,2.799638122,51.32490011,4.983090176,155.3,1555,33,2,6
"Marshall County, Iowa",239.0,99.0,467.0,50244,40746.0,13.0,209.76802446875,5,38.9,37.5,40.8,2.6,55.3,24.7,30.4,39.0,5.9,32.9,13.9,60.9,6.3,70.8,52.3,47.5,37.4,19.1,84.40749963,1.730872516,2.680286200625,5.051674124625,55.07615872,7.694148618,180.9,927,15,0,7
"Scott County, Tennessee",134.0,63.0,535.4,31397,21950.0,24.5,0.0,9,38.6,37.8,39.5,2.61,50.2,12.6,56.0,40.977034120734906,3.2,47.6,4.6,45.0,14.1,48.7,38.4,31.8,45.7,30.3,98.26248696,0.222292791,0.113414689,0.049902463,49.54868215,5.677867903,255.9,1337,42,2,1
"Juab County, Utah",34.0,12.0,392.3,55204,10594.0,11.4,0.0,7,30.0,26.8,32.6,3.0199999999999996,59.4,18.4,31.1,40.977034120734906,7.8,35.0,11.5,61.7,3.8,70.6,48.45377358490566,53.0,25.5,13.0,94.57692308,0.105769231,0.278846154,2.673076923,66.76097526625,6.440382942,136.9,763,44,3,3
"Wright County, Iowa",87.0,34.0,453.2,50108,12773.0,12.0,0.0,5,44.6,43.4,45.9,2.31,57.0,18.2,35.9,40.977034120734906,9.9,37.5,12.1,58.8,5.7,71.9,51.4,43.7,38.3,17.3,94.6737786,0.378787879,0.502473717,2.837043908,51.02820746,6.48694187,159.3,1648,15,0,7
"Davidson County, North Carolina",943.0,329.875,488.6,43346,153227.875,16.9,42.52165567,3,41.5,40.3,42.8,2.52,54.0,22.6,38.3,40.977034120734906,4.6,33.2,13.5,54.8,11.0,63.0,48.7,41.5,36.0,21.0,86.61109314,9.327686477,1.265660566,1.058175227,52.84685609,5.03246323,177.5,397,33,2,6
"Grand Traverse County, Michigan",551.0,168.0,521.2,55592,91636.0,9.7,209.76802446875,7,41.7,40.2,43.6,2.46,52.0,12.3,31.2,40.977034120734906,9.5,26.9,18.9,59.9,6.6,73.0,54.6,46.7,33.7,15.1,94.57884258,1.373641652,0.714071207,0.384842115,51.77868993,5.649660209,151.8,590,22,0,0
"Logan County, Arkansas",125.0,66.0,424.7,36391,21714.0,21.1,0.0,0,42.8,42.4,43.8,2.48,50.7,13.8,41.7,40.977034120734906,3.3,43.7,9.9,49.4,8.1,57.1,40.0,34.6,44.7,24.6,93.16394709,1.849915913,1.986273351,0.481796282,50.79567894,8.799648892,221.2,886,3,2,8
"Ozark County, Missouri",60.0,31.0,389.4,31025,9409.0,22.3,0.0,9,50.7,50.7,50.8,2.22,59.1,29.4,36.3,34.3,0.0,44.2,7.5,39.3,12.6,51.6,28.9,25.2,52.1,27.0,96.49785048,0.167767642,0.0,0.450875537,52.49232223,5.784615385,190.2,1123,25,0,7
"Platte County, Missouri",397.0,138.0,425.1,70874,96096.0,6.9,209.76802446875,8,38.3,37.4,39.2,2.46,54.7,10.4,28.3,40.977034120734906,12.0,22.4,25.0,67.3,5.6,81.8,48.45377358490566,59.1,21.2,9.3,86.91885988,6.398697989,2.579394822,0.922971497,52.04494621,5.366242744,152.6,1179,25,0,7
"Eaton County, Michigan",523.0,229.0,413.5,57088,108801.0,9.8,9.191091994,7,41.0,39.6,42.6,2.45,52.1,11.7,32.8,40.977034120734906,10.6,29.7,16.1,58.8,7.8,76.5,57.7,53.4,32.3,13.6,87.12398815,6.392778357,1.973398806,1.423283891,50.74257426,5.808302127,178.6,461,22,0,0
"Clallam County, Washington",575.0,235.0,480.2,47185,73486.0,16.2,136.0803418,4,50.1,47.8,52.1,2.27,50.5,20.7,34.4,40.977034120734906,4.0,27.9,14.8,45.3,9.9,63.5,48.45377358490566,33.1,45.6,21.0,88.08928547,0.917165076,1.480724339,0.821857259,47.16324511,5.956137583,181.3,302,47,3,5
"Sarpy County, Nebraska",611.0,213.0,463.5,72741,153227.875,5.3,108.1437971,8,33.7,32.7,34.6,2.71,59.5,10.5,25.0,40.977034120734906,9.4,22.5,24.2,69.5,4.4,84.4,69.4,54.9,19.7,8.3,88.76187999,4.243699466,2.130124356,1.043193532,59.17428972,7.30321114,169.9,1325,27,0,7
